locus_tag	cluster_id	cluster_size	gene_length
PL332_10285	3	92	1227
PL332_10290	1	1705	858
PL332_10295	1	1705	558
PL332_10300	1	1705	1623
PL332_10305	1	1705	1449
PL332_10310	1	1705	1113
PL332_10315	1	1705	972
PL332_10320	1	1705	975
PL332_10325	1	1705	261
PL332_10330	1	1705	489
PL332_10335	1	1705	474
PL332_10340	1	1705	549
PL332_10345	1	1705	1050
PL332_10350	1	1705	1158
PL332_10355	1	1705	1281
PL332_10360	1	1705	1707
PL332_10365	1	1705	948
PL332_10370	1	1705	294
PL332_10375	1	1705	579
PL332_10380	1	1705	378
PL332_10385	1	1705	558
PL332_10390	1	1705	672
PL332_10395	1	1705	765
PL332_10400	1	1705	471
PL332_10405	1	1705	234
PL332_10410	1	1705	732
PL332_10415	1	1705	183
PL332_10420	1	1705	558
PL332_10425	1	1705	660
PL332_10430	1	1705	615
PL332_10435	1	1705	789
PL332_10440	1	1705	594
PL332_10445	1	1705	864
PL332_10450	1	1705	642
PL332_10455	1	1705	747
PL332_10460	1	1705	1152
PL332_10465	1	1705	1278
PL332_10470	1	1705	849
PL332_10475	1	1705	1425
PL332_10480	1	1705	462
PL332_10485	1	1705	2034
PL332_10490	1	1705	693
PL332_10495	1	1705	732
PL332_10500	1	1705	1407
PL332_10505	1	1705	807
PL332_10510	1	1705	942
PL332_10515	1	1705	951
PL332_10520	1	1705	723
PL332_10525	1	1705	564
PL332_10530	1	1705	1227
PL332_10535	1	1705	498
PL332_10540	1	1705	186
PL332_10545	1	1705	567
PL332_10550	1	1705	1131
PL332_10555	1	1705	879
PL332_10560	1	1705	1197
PL332_10565	1	1705	168
PL332_10570	1	1705	417
PL332_10575	1	1705	759
PL332_10580	1	1705	885
PL332_10585	1	1705	291
PL332_10590	1	1705	633
PL332_10595	3	92	1494
PL332_10600	3	92	1593
PL332_10605	3	92	1887
PL332_10610	3	92	306
PL332_10615	3	92	540
PL332_10620	3	92	1014
PL332_10625	3	92	2682
PL332_10630	3	92	1329
PL332_10635	3	92	507
PL332_10640	3	92	1785
PL332_10645	3	92	675
PL332_10650	1	1705	351
PL332_10655	1	1705	1647
PL332_10660	1	1705	714
PL332_10665	3	92	2832
PL332_10670	3	92	132
PL332_10675	3	92	1281
PL332_10680	15	13	285
PL332_10685	15	13	1023
PL332_10695	15	13	786
PL332_10700	15	13	840
PL332_10705	15	13	942
PL332_10710	15	13	225
PL332_10715	15	13	699
PL332_10720	15	13	1881
PL332_10725	15	13	177
PL332_10730	15	13	237
PL332_10735	15	13	846
PL332_10740	15	13	117
PL332_10745	15	13	552
PL332_10750	1	1705	1041
PL332_10755	1	1705	984
PL332_10760	1	1705	870
PL332_10765	1	1705	606
PL332_10770	1	1705	1407
PL332_10775	1	1705	1383
PL332_10780	1	1705	927
PL332_10785	1	1705	792
PL332_10790	1	1705	1227
PL332_10795	1	1705	1320
PL332_10800	1	1705	1173
PL332_10805	1	1705	993
PL332_10810	1	1705	1062
PL332_10815	1	1705	1218
PL332_10820	1	1705	318
PL332_10825	1	1705	993
PL332_10830	1	1705	393
PL332_10835	1	1705	270
PL332_10840	1	1705	1449
PL332_10845	1	1705	789
PL332_10850	1	1705	663
PL332_10855	1	1705	525
PL332_10860	1	1705	546
PL332_10865	1	1705	1662
PL332_10870	1	1705	846
PL332_10875	1	1705	1083
PL332_10880	1	1705	1287
PL332_10885	1	1705	681
PL332_10890	1	1705	1254
PL332_10895	1	1705	249
PL332_10900	1	1705	336
PL332_10905	1	1705	966
PL332_10910	1	1705	519
PL332_10915	1	1705	822
PL332_10920	1	1705	435
PL332_10925	1	1705	429
PL332_10930	1	1705	816
PL332_10935	1	1705	915
PL332_10940	1	1705	567
PL332_10945	1	1705	834
PL332_10950	1	1705	819
PL332_10955	1	1705	1518
PL332_10960	1	1705	324
PL332_10965	1	1705	243
PL332_10970	1	1705	294
PL332_10975	1	1705	2376
PL332_10980	1	1705	501
PL332_10985	1	1705	555
PL332_10990	1	1705	192
PL332_10995	1	1705	117
PL332_11000	1	1705	1248
PL332_11005	1	1705	402
PL332_11010	1	1705	618
PL332_11015	1	1705	549
PL332_11020	1	1705	1626
PL332_11025	1	1705	534
PL332_11030	1	1705	267
PL332_11035	1	1705	849
PL332_11040	1	1705	807
PL332_11045	1	1705	480
PL332_11050	1	1705	804
PL332_11055	1	1705	1389
PL332_11060	1	1705	864
PL332_11065	1	1705	792
PL332_11070	1	1705	399
PL332_11075	1	1705	819
PL332_11080	3	92	1452
PL332_11085	3	92	312
PL332_11090	3	92	1125
PL332_11095	1	1705	924
PL332_11100	1	1705	405
PL332_11105	1	1705	1200
PL332_11110	1	1705	507
PL332_11115	1	1705	891
PL332_11120	1	1705	120
PL332_11125	1	1705	762
PL332_11130	4	97	2754
PL332_11135	4	97	810
PL332_11140	4	97	939
PL332_11145	1	1705	1590
PL332_11150	5	60	2052
PL332_11155	5	60	489
PL332_11160	5	60	1722
PL332_11165	5	60	327
PL332_11170	5	60	507
PL332_11175	5	60	987
PL332_11180	5	60	1338
PL332_11185	5	60	801
PL332_11190	5	60	729
PL332_11195	5	60	1056
PL332_11200	5	60	414
PL332_11205	5	60	255
PL332_11210	5	60	456
PL332_11215	5	60	654
PL332_11220	5	60	432
PL332_11225	5	60	1224
PL332_11230	5	60	723
PL332_11235	5	60	423
PL332_11240	5	60	426
PL332_11245	5	60	1533
PL332_11250	5	60	738
PL332_11255	5	60	252
PL332_11260	5	60	258
PL332_11265	5	60	801
PL332_11270	5	60	612
PL332_11275	5	60	1407
PL332_11280	5	60	696
PL332_11285	5	60	1290
PL332_11290	5	60	1113
PL332_11295	5	60	429
PL332_11300	5	60	198
PL332_11305	5	60	549
PL332_11310	5	60	2181
PL332_11315	5	60	1263
PL332_11320	5	60	510
PL332_11325	5	60	618
PL332_11330	5	60	1851
PL332_11335	5	60	1200
PL332_11340	5	60	2142
PL332_11345	3	92	1524
PL332_11350	1	1705	552
PL332_11355	1	1705	1311
PL332_11360	1	1705	603
PL332_11365	1	1705	1332
PL332_11370	1	1705	1158
PL332_11375	1	1705	591
PL332_11380	1	1705	585
PL332_11385	1	1705	216
PL332_11390	1	1705	435
PL332_11395	1	1705	768
PL332_11400	1	1705	777
PL332_11405	1	1705	357
PL332_11410	1	1705	360
PL332_11415	1	1705	507
PL332_11420	1	1705	1053
PL332_11425	1	1705	519
PL332_11430	1	1705	402
PL332_11435	1	1705	618
PL332_11440	1	1705	861
PL332_11445	1	1705	234
PL332_11450	1	1705	1707
PL332_11455	1	1705	276
PL332_11460	1	1705	501
PL332_11465	1	1705	159
PL332_11470	1	1705	237
PL332_11475	1	1705	570
PL332_11480	1	1705	756
PL332_11485	1	1705	2634
PL332_11490	1	1705	447
PL332_11495	1	1705	375
PL332_11500	1	1705	1008
PL332_11505	1	1705	243
PL332_11510	1	1705	630
PL332_11515	1	1705	1098
PL332_11520	1	1705	1119
PL332_11525	1	1705	1359
PL332_11530	1	1705	795
PL332_11535	1	1705	1008
PL332_11540	1	1705	219
PL332_11545	1	1705	366
PL332_11550	1	1705	405
PL332_11555	1	1705	588
PL332_11560	1	1705	645
PL332_11565	1	1705	1416
PL332_11570	1	1705	252
PL332_11575	1	1705	594
PL332_11580	1	1705	648
PL332_11585	1	1705	897
PL332_11590	1	1705	675
PL332_11595	1	1705	603
PL332_11600	1	1705	693
PL332_11605	1	1705	672
PL332_11610	1	1705	930
PL332_11615	3	92	3321
PL332_11620	1	1705	894
PL332_11625	1	1705	753
PL332_11630	1	1705	1152
PL332_11635	1	1705	459
PL332_11640	1	1705	1344
PL332_11645	1	1705	1248
PL332_11650	1	1705	1245
PL332_11655	1	1705	1296
PL332_11660	1	1705	252
PL332_11665	1	1705	330
PL332_11670	1	1705	378
PL332_11675	1	1705	408
PL332_11680	1	1705	1152
PL332_11685	1	1705	636
PL332_11690	1	1705	192
PL332_11695	1	1705	642
PL332_11700	1	1705	1014
PL332_11705	1	1705	864
PL332_11710	1	1705	1710
PL332_11715	1	1705	255
PL332_11720	1	1705	837
PL332_11725	1	1705	336
PL332_11730	1	1705	342
PL332_11735	1	1705	1836
PL332_11740	1	1705	873
PL332_11745	1	1705	954
PL332_11750	1	1705	327
PL332_11755	1	1705	1209
PL332_11760	3	92	2085
PL332_11765	3	92	267
PL332_11770	1	1705	1296
PL332_11775	1	1705	1749
PL332_11780	1	1705	1599
PL332_11785	1	1705	2034
PL332_11790	1	1705	705
PL332_11795	1	1705	945
PL332_11800	1	1705	666
PL332_11805	1	1705	1614
PL332_11810	1	1705	1311
PL332_11815	1	1705	1380
PL332_11820	1	1705	2847
PL332_11825	1	1705	366
PL332_11830	1	1705	1809
PL332_11835	1	1705	525
PL332_11840	1	1705	273
PL332_11845	1	1705	399
PL332_11850	1	1705	1482
PL332_11855	1	1705	522
PL332_11860	1	1705	327
PL332_11865	1	1705	792
PL332_11870	1	1705	1710
PL332_11875	1	1705	858
PL332_11880	1	1705	594
PL332_11885	1	1705	747
PL332_11890	1	1705	324
PL332_11895	1	1705	1665
PL332_11900	1	1705	552
PL332_11905	1	1705	438
PL332_11910	1	1705	204
PL332_11915	1	1705	771
PL332_11920	1	1705	852
PL332_11925	1	1705	585
PL332_11930	1	1705	792
PL332_11935	1	1705	528
PL332_11940	1	1705	369
PL332_11945	1	1705	912
PL332_11950	1	1705	1170
PL332_11955	1	1705	489
PL332_11960	1	1705	714
PL332_11965	1	1705	642
PL332_11970	1	1705	1137
PL332_11975	1	1705	1086
PL332_11980	1	1705	876
PL332_11985	1	1705	495
PL332_11990	1	1705	354
PL332_11995	1	1705	366
PL332_12000	1	1705	504
PL332_12005	1	1705	426
PL332_12010	13	6	1188
PL332_12015	1	1705	666
PL332_12020	1	1705	627
PL332_12025	1	1705	831
PL332_12030	1	1705	738
PL332_12035	1	1705	324
PL332_12040	1	1705	438
PL332_12045	1	1705	837
PL332_12050	1	1705	765
PL332_12055	1	1705	915
PL332_12060	1	1705	738
PL332_12065	1	1705	267
PL332_12070	1	1705	720
PL332_12075	1	1705	1329
PL332_12080	1	1705	579
PL332_12085	1	1705	1080
PL332_12090	1	1705	1875
PL332_12095	1	1705	624
PL332_12100	1	1705	930
PL332_12105	1	1705	1194
PL332_12110	1	1705	249
PL332_12115	1	1705	261
PL332_12120	1	1705	813
PL332_12125	1	1705	1299
PL332_12130	1	1705	1137
PL332_12135	1	1705	1044
PL332_12140	1	1705	633
PL332_12145	1	1705	1416
PL332_12150	1	1705	1068
PL332_12155	1	1705	1098
PL332_12160	1	1705	405
PL332_12165	1	1705	216
PL332_12170	1	1705	657
PL332_12175	1	1705	1290
PL332_12180	1	1705	1083
PL332_12185	1	1705	336
PL332_12190	1	1705	774
PL332_12195	1	1705	876
PL332_12200	1	1705	819
PL332_12205	1	1705	168
PL332_12210	1	1705	1272
PL332_12215	1	1705	525
PL332_12220	1	1705	396
PL332_12225	1	1705	381
PL332_12230	1	1705	1674
PL332_12235	1	1705	2217
PL332_12245	1	1705	1317
PL332_12250	1	1705	642
PL332_12255	1	1705	1590
PL332_12260	1	1705	621
PL332_12265	1	1705	1389
PL332_12270	1	1705	60
PL332_12275	1	1705	351
PL332_12280	1	1705	498
PL332_12285	1	1705	2376
PL332_12290	1	1705	564
PL332_12295	1	1705	996
PL332_12300	1	1705	540
PL332_12305	1	1705	567
PL332_12310	1	1705	1212
PL332_12315	1	1705	426
PL332_12320	1	1705	528
PL332_12325	1	1705	1152
PL332_12330	1	1705	1128
PL332_12340	1	1705	648
PL332_12345	1	1705	1212
PL332_12350	1	1705	762
PL332_12355	1	1705	597
PL332_12360	1	1705	480
PL332_12365	1	1705	417
PL332_12370	3	92	1392
PL332_12375	3	92	867
PL332_12380	3	92	1542
PL332_12385	3	92	468
PL332_12390	3	92	243
PL332_12395	3	92	873
PL332_12400	3	92	396
PL332_12405	1	1705	837
PL332_12410	1	1705	918
PL332_12415	1	1705	441
PL332_12420	1	1705	1788
PL332_12425	1	1705	621
PL332_12430	1	1705	666
PL332_12435	1	1705	945
PL332_12440	1	1705	303
PL332_12445	1	1705	525
PL332_12450	1	1705	786
PL332_12455	1	1705	639
PL332_12460	1	1705	384
PL332_12465	1	1705	840
PL332_12470	1	1705	390
PL332_12475	1	1705	306
PL332_12480	1	1705	1023
PL332_12485	1	1705	1125
PL332_12490	1	1705	1647
PL332_12495	4	97	885
PL332_12500	11	134	1515
PL332_12505	11	134	879
PL332_12510	11	134	1428
PL332_12515	11	134	1101
PL332_12520	11	134	1263
PL332_12525	11	134	465
PL332_12530	11	134	1143
PL332_12535	11	134	375
PL332_12540	11	134	372
PL332_12545	11	134	663
PL332_12550	11	134	699
PL332_12555	11	134	699
PL332_12560	4	97	744
PL332_12565	4	97	1092
PL332_12570	4	97	267
PL332_12575	1	1705	2526
PL332_12580	1	1705	198
PL332_12585	1	1705	342
PL332_12590	1	1705	507
PL332_12595	1	1705	132
PL332_12600	4	97	936
PL332_12605	1	1705	1155
PL332_12610	1	1705	882
PL332_12615	1	1705	708
PL332_12620	1	1705	135
PL332_12625	1	1705	1665
PL332_12630	1	1705	1368
PL332_12635	1	1705	195
PL332_12640	1	1705	873
PL332_12645	1	1705	618
PL332_12650	1	1705	840
PL332_12655	1	1705	201
PL332_12660	1	1705	456
PL332_12665	1	1705	672
PL332_12670	1	1705	534
PL332_12675	1	1705	318
PL332_12680	1	1705	1251
PL332_12685	1	1705	513
PL332_12690	1	1705	1044
PL332_12695	1	1705	690
PL332_12700	1	1705	1158
PL332_12705	1	1705	996
PL332_12710	1	1705	1098
PL332_12715	1	1705	720
PL332_12720	1	1705	657
PL332_12725	1	1705	1548
PL332_12730	1	1705	843
PL332_12735	1	1705	2166
PL332_12740	1	1705	135
PL332_12745	1	1705	1140
PL332_12750	1	1705	636
PL332_12755	1	1705	555
PL332_12760	1	1705	99
PL332_12765	1	1705	615
PL332_12770	1	1705	711
PL332_12775	1	1705	699
PL332_12780	1	1705	744
PL332_12785	1	1705	408
PL332_12790	1	1705	318
PL332_12795	1	1705	1353
PL332_12800	1	1705	981
PL332_12805	1	1705	1173
PL332_12810	1	1705	795
PL332_12815	1	1705	798
PL332_12820	1	1705	552
PL332_12825	1	1705	564
PL332_12830	1	1705	1131
PL332_12835	1	1705	999
PL332_12840	1	1705	480
PL332_12845	1	1705	396
PL332_12850	1	1705	555
PL332_12855	1	1705	324
PL332_12860	1	1705	228
PL332_12865	1	1705	891
PL332_12870	1	1705	552
PL332_12875	1	1705	915
PL332_12880	1	1705	384
PL332_12885	1	1705	1290
PL332_12890	1	1705	360
PL332_12900	1	1705	1248
PL332_12905	1	1705	594
PL332_12910	1	1705	954
PL332_12915	1	1705	1158
PL332_12920	1	1705	525
PL332_12930	1	1705	249
PL332_12935	1	1705	696
PL332_12940	1	1705	990
PL332_12945	1	1705	261
PL332_12950	1	1705	1353
PL332_12955	1	1705	1758
PL332_12960	1	1705	318
PL332_12965	1	1705	132
