locus_tag	cluster_id	cluster_size	gene_length
SAV_RS09140	1	2000	93
SAV_RS09145	1	2000	1128
SAV_RS09150	1	2000	1464
SAV_RS09155	1	2000	615
SAV_RS09160	1	2000	1272
SAV_RS09165	1	2000	1260
SAV_RS09170	1	2000	903
SAV_RS09175	1	2000	90
SAV_RS09180	1	2000	2673
SAV_RS09185	1	2000	87
SAV_RS09190	1	2000	1665
SAV_RS09195	1	2000	1704
SAV_RS09200	1	2000	630
SAV_RS09205	1	2000	1167
SAV_RS09210	1	2000	987
SAV_RS09215	1	2000	111
SAV_RS09220	1	2000	1089
SAV_RS09225	1	2000	81
SAV_RS09230	1	2000	1356
SAV_RS09240	1	2000	489
SAV_RS09245	1	2000	1311
SAV_RS09250	1	2000	3822
SAV_RS09255	1	2000	594
SAV_RS09260	1	2000	855
SAV_RS09265	1	2000	309
SAV_RS09270	1	2000	1074
SAV_RS09275	1	2000	309
SAV_RS09280	1	2000	840
SAV_RS09285	1	2000	642
SAV_RS09290	1	2000	789
SAV_RS09295	1	2000	846
SAV_RS09300	1	2000	1407
SAV_RS09305	1	2000	420
SAV_RS09310	1	2000	693
SAV_RS09315	1	2000	1659
SAV_RS09320	1	2000	309
SAV_RS09325	1	2000	2415
SAV_RS09330	1	2000	1179
SAV_RS09335	1	2000	951
SAV_RS09340	1	2000	561
SAV_RS09345	1	2000	399
SAV_RS09350	1	2000	825
SAV_RS09355	1	2000	117
SAV_RS09360	1	2000	999
SAV_RS09365	1	2000	462
SAV_RS09370	1	2000	1179
SAV_RS09375	1	2000	630
SAV_RS09380	1	2000	1041
SAV_RS09385	1	2000	1500
SAV_RS09390	1	2000	312
SAV_RS09395	1	2000	1290
SAV_RS09400	1	2000	852
SAV_RS09405	1	2000	222
SAV_RS09410	1	2000	468
SAV_RS09415	1	2000	441
SAV_RS09420	1	2000	441
SAV_RS09425	1	2000	633
SAV_RS09430	1	2000	711
SAV_RS09435	1	2000	300
SAV_RS09445	1	2000	363
SAV_RS09450	1	2000	351
SAV_RS09455	1	2000	831
SAV_RS09460	1	2000	906
SAV_RS09465	1	2000	1194
SAV_RS09470	1	2000	1590
SAV_RS09475	1	2000	744
SAV_RS09480	1	2000	471
SAV_RS09485	1	2000	255
SAV_RS09490	1	2000	999
SAV_RS09495	1	2000	1476
SAV_RS09500	1	2000	453
SAV_RS09505	1	2000	648
SAV_RS09510	1	2000	993
SAV_RS09515	1	2000	624
SAV_RS09520	1	2000	339
SAV_RS09525	1	2000	570
SAV_RS09530	1	2000	93
SAV_RS09535	1	2000	99
SAV_RS09540	1	2000	159
SAV_RS09545	1	2000	408
SAV_RS09550	1	2000	87
SAV_RS09555	1	2000	1227
SAV_RS09560	1	2000	1554
SAV_RS09565	1	2000	132
SAV_RS09570	1	2000	717
SAV_RS09575	1	2000	717
SAV_RS15270	1	2000	717
SAV_RS09600	1	2000	720
SAV_RS09605	1	2000	705
SAV_RS09610	1	2000	579
SAV_RS09615	1	2000	276
SAV_RS09620	1	2000	471
SAV_RS09625	1	2000	789
SAV_RS09630	1	2000	981
SAV_RS09635	1	2000	933
SAV_RS09640	1	2000	429
SAV_RS09645	1	2000	786
SAV_RS09650	1	2000	492
SAV_RS09655	1	2000	264
SAV_RS09660	1	2000	774
SAV_RS09665	1	2000	774
SAV_RS09670	1	2000	753
SAV_RS15275	1	2000	726
SAV_RS15670	1	2000	717
SAV_RS09690	1	2000	780
SAV_RS15675	1	2000	552
SAV_RS09695	1	2000	1398
SAV_RS16005	1	2000	921
SAV_RS09700	1	2000	1035
SAV_RS09705	1	2000	108
SAV_RS09710	1	2000	501
SAV_RS09715	1	2000	1221
SAV_RS09720	1	2000	738
SAV_RS09725	1	2000	420
SAV_RS09730	1	2000	363
SAV_RS09735	1	2000	555
SAV_RS09745	1	2000	960
SAV_RS09750	1	2000	939
SAV_RS09755	1	2000	2934
SAV_RS09760	1	2000	1194
SAV_RS09765	1	2000	96
SAV_RS09770	1	2000	342
SAV_RS15760	1	2000	1122
SAV_RS09775	1	2000	462
SAV_RS09780	1	2000	621
SAV_RS09785	1	2000	1110
SAV_RS09790	1	2000	819
SAV_RS09795	1	2000	1383
SAV_RS09800	1	2000	393
SAV_RS15685	1	2000	150
SAV_RS09815	1	2000	597
SAV_RS09820	1	2000	468
SAV_RS09825	1	2000	1125
SAV_RS09870	1	2000	720
SAV_RS09880	1	2000	1455
SAV_RS09885	1	2000	1059
SAV_RS09890	1	2000	1317
SAV_RS09895	1	2000	444
SAV_RS09900	1	2000	948
SAV_RS09905	1	2000	453
SAV_RS09910	1	2000	1287
SAV_RS09915	1	2000	1092
SAV_RS09920	1	2000	1734
SAV_RS09925	1	2000	540
SAV_RS09930	1	2000	1035
SAV_RS09935	1	2000	975
SAV_RS09940	1	2000	834
SAV_RS09945	1	2000	1515
SAV_RS09950	1	2000	312
SAV_RS09955	1	2000	816
SAV_RS09960	1	2000	807
SAV_RS09965	1	2000	513
SAV_RS09970	1	2000	159
SAV_RS09975	1	2000	1149
SAV_RS09980	1	2000	528
SAV_RS09985	1	2000	1254
SAV_RS09990	1	2000	198
SAV_RS09995	1	2000	462
SAV_RS10000	1	2000	273
SAV_RS10005	1	2000	1215
SAV_RS10010	1	2000	627
SAV_RS10015	1	2000	1041
SAV_RS10020	1	2000	699
SAV_RS10025	1	2000	384
SAV_RS10030	1	2000	756
SAV_RS10185	1	2000	984
SAV_RS10190	1	2000	411
SAV_RS10195	1	2000	108
SAV_RS10200	1	2000	729
SAV_RS10205	1	2000	1311
SAV_RS10210	1	2000	498
SAV_RS10215	1	2000	90
SAV_RS10220	1	2000	552
SAV_RS10225	1	2000	1068
SAV_RS10230	1	2000	528
SAV_RS10240	1	2000	1359
SAV_RS10245	1	2000	945
SAV_RS10250	1	2000	144
SAV_RS10255	1	2000	1425
SAV_RS10260	1	2000	1455
SAV_RS10265	1	2000	300
SAV_RS10270	1	2000	1536
SAV_RS10275	1	2000	1197
SAV_RS10280	1	2000	2001
SAV_RS10285	1	2000	2190
SAV_RS10290	1	2000	690
SAV_RS10295	1	2000	300
SAV_RS10300	1	2000	1293
SAV_RS10305	1	2000	1164
SAV_RS10310	1	2000	324
SAV_RS10315	1	2000	171
SAV_RS10320	1	2000	600
SAV_RS10325	1	2000	819
SAV_RS10330	1	2000	1467
SAV_RS10340	1	2000	1074
SAV_RS10345	1	2000	792
SAV_RS10350	1	2000	105
SAV_RS10355	1	2000	1560
SAV_RS10360	1	2000	1095
SAV_RS10365	1	2000	558
SAV_RS10370	1	2000	927
SAV_RS10375	1	2000	171
SAV_RS10380	1	2000	1377
SAV_RS10385	1	2000	1026
SAV_RS10390	1	2000	399
SAV_RS10395	1	2000	171
SAV_RS10400	1	2000	1038
SAV_RS10405	1	2000	840
SAV_RS10410	1	2000	555
SAV_RS10415	1	2000	522
SAV_RS10420	1	2000	561
SAV_RS10425	1	2000	738
SAV_RS10430	1	2000	870
SAV_RS10435	1	2000	678
SAV_RS10440	1	2000	894
SAV_RS10445	1	2000	378
SAV_RS10450	1	2000	174
SAV_RS10455	1	2000	96
SAV_RS10460	1	2000	1284
SAV_RS10465	1	2000	288
SAV_RS10470	1	2000	1428
SAV_RS10475	1	2000	222
SAV_RS10480	1	2000	177
SAV_RS10485	1	2000	306
SAV_RS10490	1	2000	258
SAV_RS10495	1	2000	348
SAV_RS10500	1	2000	336
SAV_RS10505	1	2000	489
SAV_RS10510	1	2000	729
SAV_RS10515	1	2000	252
SAV_RS10520	1	2000	105
SAV_RS10525	1	2000	132
SAV_RS10530	1	2000	771
SAV_RS10535	1	2000	372
SAV_RS15305	1	2000	285
SAV_RS10540	1	2000	150
SAV_RS10545	1	2000	3780
SAV_RS10550	1	2000	1482
SAV_RS10555	10	128	4527
SAV_RS10560	10	128	135
SAV_RS10565	10	128	348
SAV_RS10570	10	128	222
SAV_RS10575	10	128	642
SAV_RS10580	10	128	405
SAV_RS10585	10	128	402
SAV_RS10590	10	128	360
SAV_RS10595	10	128	282
SAV_RS10600	10	128	282
SAV_RS10605	10	128	1143
SAV_RS10610	10	128	735
SAV_RS10615	10	128	1185
SAV_RS16050	10	128	1659
SAV_RS10625	10	128	342
SAV_RS16010	10	128	297
SAV_RS10635	10	128	414
SAV_RS10640	10	128	198
SAV_RS10645	10	128	204
SAV_RS10650	10	128	171
SAV_RS10655	10	128	531
SAV_RS10660	10	128	240
SAV_RS10665	10	128	234
SAV_RS15330	10	128	330
SAV_RS10675	10	128	240
SAV_RS10680	10	128	366
SAV_RS10685	10	128	402
SAV_RS10690	10	128	216
SAV_RS10695	10	128	891
SAV_RS10700	10	128	468
SAV_RS10705	10	128	615
SAV_RS15765	10	128	918
SAV_RS10715	10	128	1941
SAV_RS15335	10	128	261
SAV_RS10720	10	128	258
SAV_RS10725	10	128	300
SAV_RS10730	10	128	159
SAV_RS10735	10	128	318
SAV_RS10740	10	128	630
SAV_RS10745	10	128	138
SAV_RS10750	10	128	195
SAV_RS10755	10	128	753
SAV_RS10760	10	128	537
SAV_RS10765	10	128	258
SAV_RS10770	10	128	240
SAV_RS10775	10	128	714
SAV_RS10780	10	128	855
SAV_RS10785	10	128	180
SAV_RS10790	10	128	462
SAV_RS10795	10	128	1035
SAV_RS10800	10	128	822
SAV_RS10805	10	128	1014
SAV_RS10810	10	128	1053
SAV_RS10815	10	128	1200
SAV_RS10820	10	128	1305
SAV_RS10825	10	128	720
SAV_RS10830	10	128	798
SAV_RS10835	10	128	558
SAV_RS10840	10	128	702
SAV_RS10845	10	128	567
SAV_RS10850	10	128	525
SAV_RS10855	10	128	216
SAV_RS10860	10	128	576
SAV_RS10865	10	128	339
SAV_RS15340	10	128	639
SAV_RS10870	10	128	378
SAV_RS10875	10	128	1707
SAV_RS10880	10	128	867
SAV_RS10885	10	128	324
SAV_RS10890	10	128	207
SAV_RS10895	10	128	144
SAV_RS10900	10	128	315
SAV_RS10905	10	128	216
SAV_RS10910	10	128	672
SAV_RS10915	10	128	1170
SAV_RS10920	1	2000	1614
SAV_RS10925	1	2000	282
SAV_RS10930	1	2000	741
SAV_RS10935	1	2000	1245
SAV_RS10940	1	2000	624
SAV_RS10945	1	2000	783
SAV_RS10950	1	2000	78
SAV_RS10955	1	2000	561
SAV_RS10960	1	2000	141
SAV_RS10965	1	2000	1281
SAV_RS10970	1	2000	714
SAV_RS10975	1	2000	957
SAV_RS10980	1	2000	1482
SAV_RS10985	1	2000	948
SAV_RS10990	1	2000	1248
SAV_RS10995	1	2000	222
SAV_RS15920	1	2000	1077
SAV_RS11005	1	2000	633
SAV_RS11010	1	2000	1926
SAV_RS11015	1	2000	126
SAV_RS11020	1	2000	1608
SAV_RS11025	1	2000	1023
SAV_RS11030	1	2000	462
SAV_RS11035	1	2000	660
SAV_RS11040	1	2000	459
SAV_RS11045	1	2000	153
SAV_RS11050	1	2000	1686
SAV_RS11055	1	2000	1767
SAV_RS11060	1	2000	252
SAV_RS11065	1	2000	1002
SAV_RS11070	1	2000	1527
SAV_RS11075	1	2000	1044
SAV_RS11080	1	2000	1368
SAV_RS11085	1	2000	570
SAV_RS11090	1	2000	1266
SAV_RS11095	1	2000	453
SAV_RS11100	1	2000	2148
SAV_RS11105	1	2000	768
SAV_RS16055	1	2000	477
SAV_RS11115	1	2000	324
SAV_RS11120	1	2000	999
SAV_RS11125	1	2000	360
SAV_RS11130	1	2000	168
SAV_RS11135	1	2000	1146
SAV_RS11140	1	2000	357
SAV_RS11145	1	2000	489
SAV_RS11150	1	2000	1581
SAV_RS11155	1	2000	477
SAV_RS11160	1	2000	558
SAV_RS11165	1	2000	2025
SAV_RS11170	1	2000	1674
SAV_RS11175	1	2000	108
SAV_RS11180	1	2000	2655
SAV_RS11185	1	2000	693
SAV_RS11190	1	2000	1317
SAV_RS11195	1	2000	1518
SAV_RS11200	1	2000	1356
SAV_RS11205	1	2000	1068
SAV_RS11210	1	2000	1200
SAV_RS11215	1	2000	135
SAV_RS11220	1	2000	207
SAV_RS11225	1	2000	291
SAV_RS11230	1	2000	1482
SAV_RS11235	1	2000	645
SAV_RS11240	1	2000	870
SAV_RS11245	1	2000	639
SAV_RS11250	1	2000	789
SAV_RS11255	1	2000	828
SAV_RS11285	1	2000	687
SAV_RS11290	1	2000	693
SAV_RS11295	1	2000	393
SAV_RS11300	1	2000	438
SAV_RS11305	1	2000	438
SAV_RS11310	1	2000	1263
SAV_RS11320	1	2000	231
SAV_RS11325	1	2000	90
SAV_RS11330	1	2000	402
SAV_RS11335	1	2000	1410
SAV_RS11340	1	2000	864
SAV_RS11345	1	2000	1506
SAV_RS11350	1	2000	537
SAV_RS11355	1	2000	519
SAV_RS11360	1	2000	210
SAV_RS11365	1	2000	726
SAV_RS11370	1	2000	450
SAV_RS11375	1	2000	1125
SAV_RS11380	1	2000	627
SAV_RS11385	1	2000	1236
SAV_RS11390	1	2000	522
SAV_RS11395	1	2000	417
SAV_RS11400	1	2000	1044
SAV_RS11405	1	2000	834
SAV_RS11410	1	2000	1074
SAV_RS11415	1	2000	597
SAV_RS11420	1	2000	252
SAV_RS11425	1	2000	1314
SAV_RS11430	1	2000	1425
SAV_RS11440	1	2000	333
SAV_RS11445	1	2000	1257
SAV_RS11450	1	2000	858
SAV_RS11455	1	2000	519
SAV_RS11460	1	2000	1608
SAV_RS11470	1	2000	528
SAV_RS11475	1	2000	858
SAV_RS11480	1	2000	801
SAV_RS11485	1	2000	669
SAV_RS11490	1	2000	1191
SAV_RS11495	1	2000	1182
SAV_RS11500	1	2000	468
SAV_RS11505	1	2000	348
SAV_RS11510	1	2000	1299
SAV_RS11515	1	2000	660
SAV_RS11520	1	2000	708
SAV_RS11525	1	2000	441
SAV_RS11530	1	2000	411
SAV_RS11535	1	2000	1371
SAV_RS11540	1	2000	228
SAV_RS11545	1	2000	936
SAV_RS11550	1	2000	663
SAV_RS11555	1	2000	318
SAV_RS11560	1	2000	975
SAV_RS11565	1	2000	1089
SAV_RS11570	1	2000	102
SAV_RS11575	1	2000	96
SAV_RS11580	1	2000	156
SAV_RS11585	1	2000	855
SAV_RS11590	1	2000	780
SAV_RS11595	4	23	1803
SAV_RS11600	4	23	1536
SAV_RS11605	1	2000	2130
SAV_RS11610	1	2000	432
SAV_RS11615	1	2000	1104
SAV_RS11620	7	280	7443
SAV_RS11625	7	280	1353
SAV_RS11630	7	280	930
SAV_RS11635	7	280	807
SAV_RS11640	7	280	906
SAV_RS11645	7	280	1062
SAV_RS11650	7	280	1440
SAV_RS11655	7	280	471
SAV_RS11660	7	280	681
SAV_RS11665	7	280	1185
SAV_RS11670	7	280	513
SAV_RS11675	7	280	258
SAV_RS11685	7	280	1368
SAV_RS11690	7	280	966
SAV_RS11695	7	280	1029
SAV_RS11700	7	280	981
SAV_RS11705	7	280	123
SAV_RS11710	7	280	1068
SAV_RS11715	7	280	1755
SAV_RS11720	7	280	1191
SAV_RS11725	7	280	1974
SAV_RS11730	7	280	507
SAV_RS11735	7	280	237
SAV_RS11740	7	280	534
SAV_RS16015	7	280	1560
SAV_RS15380	7	280	1005
SAV_RS11745	7	280	999
SAV_RS11750	7	280	867
SAV_RS11755	7	280	1410
SAV_RS11760	7	280	1710
SAV_RS11765	7	280	309
SAV_RS11770	7	280	978
SAV_RS11775	7	280	930
SAV_RS11780	7	280	513
SAV_RS11785	7	280	426
SAV_RS11790	7	280	753
SAV_RS11795	7	280	738
SAV_RS11800	7	280	159
SAV_RS11850	7	280	201
SAV_RS11855	7	280	846
SAV_RS11860	7	280	414
SAV_RS11865	7	280	165
SAV_RS11870	7	280	2427
SAV_RS11875	7	280	852
SAV_RS11880	7	280	813
SAV_RS11885	7	280	423
SAV_RS11890	7	280	702
SAV_RS11895	7	280	1662
SAV_RS11900	7	280	180
SAV_RS11905	7	280	1014
SAV_RS11910	7	280	627
SAV_RS11915	7	280	645
SAV_RS11920	7	280	246
SAV_RS11925	7	280	93
SAV_RS11930	7	280	945
SAV_RS11935	7	280	60
SAV_RS11940	7	280	390
SAV_RS11945	7	280	435
SAV_RS11950	7	280	801
SAV_RS11955	7	280	804
SAV_RS11960	7	280	858
SAV_RS11965	7	280	807
SAV_RS11970	7	280	366
SAV_RS11975	7	280	942
SAV_RS11980	7	280	387
SAV_RS11985	7	280	363
SAV_RS11990	7	280	111
SAV_RS11995	7	280	216
SAV_RS15770	7	280	645
SAV_RS15775	7	280	1290
SAV_RS12010	7	280	438
SAV_RS12015	7	280	177
SAV_RS12020	7	280	498
SAV_RS12025	7	280	357
SAV_RS12030	7	280	534
SAV_RS12035	7	280	396
SAV_RS12040	7	280	183
SAV_RS12045	7	280	537
SAV_RS12050	7	280	315
SAV_RS12055	7	280	366
SAV_RS12060	7	280	261
SAV_RS12065	7	280	207
SAV_RS12070	7	280	432
SAV_RS15940	13	10	651
SAV_RS12075	13	10	351
SAV_RS12080	13	10	276
SAV_RS12085	13	10	831
SAV_RS12090	13	10	273
SAV_RS15980	13	10	621
SAV_RS15985	13	10	660
SAV_RS16060	13	10	306
SAV_RS12105	13	10	387
SAV_RS16065	13	10	1332
SAV_RS12110	1	2000	2133
SAV_RS12115	1	2000	81
SAV_RS12120	1	2000	885
SAV_RS12125	1	2000	861
SAV_RS12130	1	2000	129
SAV_RS12135	1	2000	906
SAV_RS12140	1	2000	162
SAV_RS12145	1	2000	315
SAV_RS12150	1	2000	3165
SAV_RS12155	1	2000	1263
SAV_RS12160	1	2000	249
SAV_RS12165	1	2000	762
SAV_RS12170	1	2000	438
SAV_RS12175	1	2000	1209
SAV_RS12180	1	2000	348
SAV_RS12185	1	2000	183
SAV_RS12190	1	2000	1020
SAV_RS12195	1	2000	597
SAV_RS12200	1	2000	231
SAV_RS12205	1	2000	444
SAV_RS12210	1	2000	483
SAV_RS12215	1	2000	1257
SAV_RS12220	1	2000	492
SAV_RS12225	1	2000	504
SAV_RS12230	1	2000	1002
SAV_RS12235	1	2000	603
SAV_RS12240	1	2000	669
SAV_RS12245	1	2000	780
SAV_RS12250	1	2000	795
SAV_RS12255	1	2000	768
SAV_RS12260	1	2000	552
SAV_RS12265	1	2000	939
SAV_RS12270	1	2000	906
SAV_RS12275	1	2000	1152
SAV_RS12280	1	2000	903
SAV_RS12285	1	2000	300
SAV_RS12290	1	2000	408
SAV_RS12295	1	2000	1713
SAV_RS12300	1	2000	450
SAV_RS12305	1	2000	687
SAV_RS12310	1	2000	612
SAV_RS12315	1	2000	834
SAV_RS12320	1	2000	345
SAV_RS12325	1	2000	324
SAV_RS12330	1	2000	741
SAV_RS12335	1	2000	1953
SAV_RS12340	1	2000	801
SAV_RS12345	1	2000	240
SAV_RS12350	1	2000	1398
SAV_RS12355	1	2000	1080
SAV_RS12360	1	2000	420
SAV_RS12365	1	2000	498
SAV_RS12370	1	2000	951
SAV_RS12380	1	2000	1122
SAV_RS12385	1	2000	774
SAV_RS12390	1	2000	231
SAV_RS12395	1	2000	471
SAV_RS12400	1	2000	2952
SAV_RS12405	1	2000	945
SAV_RS12410	1	2000	795
SAV_RS12415	1	2000	690
SAV_RS12420	1	2000	735
SAV_RS12425	1	2000	327
SAV_RS12430	1	2000	870
SAV_RS12435	1	2000	1377
SAV_RS12440	1	2000	354
SAV_RS12445	1	2000	183
SAV_RS12450	1	2000	189
SAV_RS12455	1	2000	633
SAV_RS12460	1	2000	915
SAV_RS12465	1	2000	528
SAV_RS12470	1	2000	1602
SAV_RS12475	1	2000	762
SAV_RS12480	1	2000	504
SAV_RS12485	1	2000	1311
SAV_RS12490	1	2000	567
SAV_RS12495	1	2000	879
SAV_RS12500	1	2000	1119
SAV_RS12505	1	2000	1236
SAV_RS12510	1	2000	1659
SAV_RS12520	1	2000	882
SAV_RS12525	1	2000	417
SAV_RS12530	1	2000	933
SAV_RS12535	1	2000	1257
SAV_RS12540	1	2000	684
SAV_RS12545	1	2000	651
SAV_RS12550	1	2000	1017
SAV_RS12555	1	2000	324
SAV_RS12560	1	2000	183
SAV_RS12570	1	2000	1230
SAV_RS12575	1	2000	897
SAV_RS12580	1	2000	618
SAV_RS12585	1	2000	606
SAV_RS12590	1	2000	1206
SAV_RS12595	1	2000	1047
SAV_RS12600	1	2000	945
SAV_RS12605	1	2000	489
SAV_RS12610	1	2000	417
SAV_RS12615	1	2000	918
SAV_RS12620	1	2000	636
SAV_RS12625	1	2000	1929
SAV_RS12630	1	2000	645
SAV_RS12635	1	2000	552
SAV_RS12640	1	2000	1206
SAV_RS12645	1	2000	126
SAV_RS12650	1	2000	1380
SAV_RS12655	1	2000	453
SAV_RS12660	1	2000	966
SAV_RS12665	1	2000	663
SAV_RS12670	1	2000	1053
SAV_RS12675	1	2000	672
SAV_RS12680	1	2000	1371
SAV_RS12685	1	2000	441
SAV_RS12690	1	2000	453
SAV_RS12695	1	2000	1476
SAV_RS12700	1	2000	1596
SAV_RS12705	1	2000	1671
SAV_RS12710	1	2000	612
SAV_RS12715	1	2000	513
SAV_RS12720	1	2000	1002
SAV_RS12725	1	2000	399
SAV_RS12730	1	2000	1032
SAV_RS12735	1	2000	114
SAV_RS12745	1	2000	429
SAV_RS12750	1	2000	1275
SAV_RS15425	1	2000	621
SAV_RS12755	1	2000	942
SAV_RS12760	1	2000	1440
SAV_RS12765	1	2000	336
SAV_RS12770	1	2000	1317
SAV_RS12775	1	2000	78
SAV_RS12780	1	2000	2103
SAV_RS12785	1	2000	420
SAV_RS12790	1	2000	354
SAV_RS12795	1	2000	1275
SAV_RS12800	1	2000	363
SAV_RS12805	1	2000	444
SAV_RS12810	1	2000	426
SAV_RS12815	1	2000	1167
SAV_RS12820	1	2000	912
SAV_RS12825	1	2000	738
SAV_RS12830	1	2000	651
SAV_RS12835	1	2000	1032
SAV_RS12845	1	2000	450
SAV_RS12850	1	2000	675
SAV_RS12855	1	2000	573
SAV_RS12860	1	2000	1557
SAV_RS12865	1	2000	3687
SAV_RS12870	1	2000	975
SAV_RS12875	1	2000	312
SAV_RS12880	1	2000	2403
SAV_RS12885	1	2000	729
SAV_RS12890	1	2000	534
SAV_RS12895	1	2000	822
SAV_RS12900	1	2000	180
SAV_RS12905	1	2000	465
SAV_RS12910	1	2000	1545
SAV_RS12915	1	2000	63
SAV_RS12920	1	2000	264
SAV_RS12925	1	2000	249
SAV_RS12930	1	2000	78
SAV_RS12940	1	2000	597
SAV_RS12945	1	2000	360
SAV_RS12950	1	2000	1248
SAV_RS12955	1	2000	729
SAV_RS12960	1	2000	717
SAV_RS12965	1	2000	777
SAV_RS15780	1	2000	1437
SAV_RS12970	1	2000	102
SAV_RS12975	1	2000	684
SAV_RS12980	1	2000	864
SAV_RS12985	1	2000	102
SAV_RS12990	1	2000	1278
SAV_RS12995	1	2000	927
SAV_RS13000	1	2000	945
SAV_RS13005	1	2000	975
SAV_RS13010	1	2000	465
SAV_RS13015	1	2000	690
SAV_RS13020	1	2000	1113
SAV_RS13025	1	2000	1005
SAV_RS13030	1	2000	1356
SAV_RS13035	1	2000	684
SAV_RS13040	1	2000	129
SAV_RS13045	1	2000	1731
SAV_RS13050	1	2000	1761
SAV_RS13055	1	2000	105
SAV_RS13060	1	2000	384
SAV_RS13065	1	2000	1140
SAV_RS13070	1	2000	657
SAV_RS13075	1	2000	1209
SAV_RS13080	1	2000	471
SAV_RS13085	1	2000	654
SAV_RS13090	1	2000	804
SAV_RS13095	1	2000	1407
SAV_RS15440	1	2000	2076
SAV_RS13100	1	2000	1827
SAV_RS13105	1	2000	1494
SAV_RS13110	1	2000	849
SAV_RS13115	1	2000	933
SAV_RS13120	1	2000	1398
SAV_RS13125	1	2000	693
SAV_RS13130	1	2000	939
SAV_RS13135	1	2000	633
SAV_RS13140	1	2000	1224
SAV_RS13145	1	2000	117
SAV_RS13155	1	2000	138
SAV_RS13160	1	2000	597
SAV_RS13165	1	2000	1635
SAV_RS13170	1	2000	1350
SAV_RS13175	1	2000	1185
SAV_RS13185	1	2000	774
SAV_RS13190	1	2000	660
SAV_RS13195	1	2000	1074
SAV_RS13200	1	2000	264
SAV_RS13205	1	2000	255
SAV_RS13210	1	2000	453
SAV_RS13215	1	2000	1575
SAV_RS13220	1	2000	747
SAV_RS13225	1	2000	1191
SAV_RS13230	1	2000	747
SAV_RS13240	1	2000	813
SAV_RS13245	1	2000	867
SAV_RS13255	1	2000	933
SAV_RS13260	1	2000	1596
SAV_RS13265	1	2000	1299
SAV_RS13270	1	2000	816
SAV_RS13275	1	2000	819
SAV_RS13280	1	2000	765
SAV_RS13285	1	2000	816
SAV_RS13290	1	2000	1536
SAV_RS13295	1	2000	420
SAV_RS13300	1	2000	417
SAV_RS13310	1	2000	408
SAV_RS13320	1	2000	420
SAV_RS13325	1	2000	693
SAV_RS13335	1	2000	279
SAV_RS13340	1	2000	183
SAV_RS13345	1	2000	189
SAV_RS13350	1	2000	792
SAV_RS13355	1	2000	105
SAV_RS13360	1	2000	285
SAV_RS13365	1	2000	324
SAV_RS13370	1	2000	1323
SAV_RS13375	1	2000	792
SAV_RS13380	1	2000	771
SAV_RS13385	1	2000	774
SAV_RS13390	14	2	2859
SAV_RS13395	14	2	390
SAV_RS13400	1	2000	1806
SAV_RS13405	1	2000	264
SAV_RS13410	1	2000	306
SAV_RS13415	1	2000	231
SAV_RS13425	1	2000	354
SAV_RS13430	1	2000	741
SAV_RS13435	1	2000	864
SAV_RS13440	1	2000	1317
SAV_RS13445	1	2000	2883
SAV_RS13450	1	2000	99
SAV_RS13455	1	2000	3114
SAV_RS13460	1	2000	1356
SAV_RS13465	1	2000	1551
SAV_RS13470	1	2000	678
SAV_RS13475	1	2000	762
SAV_RS13480	1	2000	690
SAV_RS13485	1	2000	414
SAV_RS13490	1	2000	1821
SAV_RS13495	1	2000	1275
SAV_RS13500	1	2000	609
SAV_RS13505	1	2000	693
SAV_RS13510	1	2000	768
SAV_RS13520	1	2000	1962
SAV_RS13525	1	2000	1077
SAV_RS13530	1	2000	591
SAV_RS13535	1	2000	957
SAV_RS13540	1	2000	432
SAV_RS13545	1	2000	282
SAV_RS15720	1	2000	804
SAV_RS13550	1	2000	669
SAV_RS13555	1	2000	990
SAV_RS13560	1	2000	798
SAV_RS13565	1	2000	633
SAV_RS13570	1	2000	729
SAV_RS13575	1	2000	618
SAV_RS13580	1	2000	489
SAV_RS13585	1	2000	168
SAV_RS13590	1	2000	96
SAV_RS13595	1	2000	897
SAV_RS13600	1	2000	678
SAV_RS13605	1	2000	1041
SAV_RS13610	1	2000	201
SAV_RS15470	1	2000	933
SAV_RS13625	1	2000	966
SAV_RS13630	1	2000	354
SAV_RS13635	1	2000	408
SAV_RS13640	1	2000	2064
SAV_RS13645	1	2000	1737
SAV_RS16070	1	2000	687
SAV_RS13650	1	2000	393
SAV_RS13655	1	2000	876
SAV_RS13665	1	2000	216
SAV_RS13670	1	2000	429
SAV_RS13675	1	2000	1275
SAV_RS13680	1	2000	1164
SAV_RS13685	1	2000	519
SAV_RS13690	1	2000	2103
SAV_RS13695	1	2000	168
SAV_RS13700	1	2000	1992
SAV_RS13705	1	2000	225
SAV_RS13710	1	2000	2487
SAV_RS13715	1	2000	546
SAV_RS13720	1	2000	165
SAV_RS13725	1	2000	1542
SAV_RS13735	1	2000	597
SAV_RS13740	1	2000	189
SAV_RS13745	1	2000	2406
SAV_RS13750	1	2000	204
SAV_RS13755	1	2000	996
SAV_RS13760	1	2000	1152
SAV_RS13765	1	2000	1506
SAV_RS13770	1	2000	861
SAV_RS13775	1	2000	1125
SAV_RS13780	1	2000	1491
SAV_RS13785	1	2000	486
SAV_RS13790	1	2000	765
SAV_RS13795	1	2000	1809
SAV_RS13800	1	2000	486
SAV_RS13805	3	28	699
SAV_RS13810	1	2000	1053
SAV_RS13815	1	2000	96
SAV_RS13820	1	2000	567
